95|AP|FR|CA1|160|C|0.150|0.0|M|M|||M|O|552|02
95|AP|FR|CA1|165|C|0.260|0.0|M|M|||M|O|552|02
96|AP|FR|CA1|160|C|0.065|0.0|M|M|||M|O|552|02
96|AP|FR|CA1|623|I|0.450|0.0|M|M|||M|O|550|99
97|AP|FR|CA1|024|C|0.019|0.0|M|M|||M|O|552|02
97|AP|FR|CA1|165|C|0.077|0.0|M|M|||M|O|552|02
98|AP|FR|CA1|083|I|0.170|0.0|M||||M|O|550|99
98|AP|FR|CA1|102|E|0.160|0.0|M|M|||H|O|553|12
98|AP|FR|CA1|125|F|0.820|0.0|M||||M|O|550|99
98|AP|FR|CA1|157|B|0.360|0.0|M|D|||H|A|550|99
98|AP|FR|US1|192|B|0.050|0.0|M|D||Q|H|O|600|11
99|AP|FR|CA1|160|C|0.005|0.0|M|M||Q|M|O|552|02
99|AP|FR|CA1|623|I|0.160|0.0|M|M|||M|O|550|99
100|AP|FR|CA1|083|I|0.220|0.0|M||||M|O|550|99
100|AP|FR|CA1|160|C|0.005|0.0|M|D||Q|M|O|552|02
100|AP|FR|CA1|623|I|0.260|0.0|M|M|||M|O|550|99
101|AP|FR|CA1|057|C|0.023|0.0|M|D|||M|O|552|02
101|AP|FR|CA1|102|E|0.530|0.0|M|M|||H|O|553|12
101|AP|FR|CA1|160|C|0.015|0.0|M|D|||M|O|552|02
101|AP|FR|CA1|623|I|0.250|0.0|M|M|||M|O|550|99
102|AP|FR|CA1|125|F|0.560|0.0|M||||M|O|550|99
103|AP|FR|CA1|024|C|0.005|0.0|M|D||Q|M|O|552|02
103|AP|FR|CA1|057|C|0.052|0.0|M|M|||M|O|552|02
103|AP|FR|CA1|102|E|0.50|0.0|M|M|||H|O|553|12
103|AP|FR|CA1|623|I|0.140|0.0|M|M|||M|O|550|99
104|AP|FR|CA1|102|E|0.360|0.0|M|M|||H|O|553|12
104|AP|FR|CA1|125|F|0.037|0.0|M||||M|O|550|99
